AFETIVA CONSULTORIA E INTERVENCAO	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 2399	CHACARA DA BARRA	13090723		CRP-SP 12512J
AMPARO SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA ANTONIO LAPA 740	CAMBUI	13025241	11-42000203;	CRM-SP 996595
ANNA KARINA NOGUEIRA PEREIRA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA CAMARGO PIMENTEL 305	JARDIM GUANABARA	13073340		CRP-SP 06518741
CAPELINI & BEDUSCHI SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141		CRM-SP 74997
CATARINA PADOVANI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA FREI ANTONIO DE PADUA 1139	JARDIM GUANABARA	13073330	19-991213057;	CRP-SP 33468
CENTRO DE ATENDIMENTO MULTIPROFISSIONAL ABA FORA DA MESINHA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA FERREIRA DE ALMEIDA 181	JARDIM GUANABARA	13073380	19-95301742;	
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CLAUDIA HELENA CARBONI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 2358	CHACARA DA BARRA	13090723	19-32910246;	CRP-SP 28927
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA FLOR DE LOTUS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA GIL VICENTE 269	PARQUE TAQUARAL	13087030		CRP-SP 069685J
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
ESPACO BAMBINI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
FERNANDO CAMARGO LOPES DE CASTRO	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA EDUARDO LANE 117	JARDIM BRASIL	13073002	19-21445124;	CRP-SP 0683083
HLMG PSICOLOGIA DO TRANSITO	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA LUIS GAMA 1293	BONFIM	13070717	19-33845696;	
IPSER	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA GUSTAVO AMBRUST 427	NOVA CAMPINAS	13092106	19-33053313;	CRP-SP 68250
LUCIMARIA TAVARES RANGEL	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA DOUTOR GUILHERME DA SILVA 450	CAMBUI	13025070		CRP-SP 684978
MAIRA FERNANDA MARCATTI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA FREI ANTONIO DE PADUA 1227	JARDIM GUANABARA	13073330	19-32030550;	
MARIA CRISTINA ROSEIRA NEVES	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA MARLENE PIATO CONTE 813	PARQUE RESIDENCIAL COLINA DO SOL	13270540	19-38493009;	CRP-SP 72519
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
ROSEMEIRE ZAULI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA FREI ANTONIO DE PADUA 1139	JARDIM GUANABARA	13073330	19-32418225;19-32410795;	CRP-SP 0697102
SILVIA HELENA PISANI DA SILVA MENDES	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA CLOVIS BEVILAQUA 243	JARDIM BRASIL	13073021		CRP-SP 0651196
SONIA BENATTI DE ANDRADE	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	RUA FREI MANOEL DA RESSURREICAO 562	JARDIM GUANABARA	13073221	19-32436944;	CRP-SP 14097
UBARI ESPACO DE PSICOLOGIA E SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR HEITOR PENTEADO 220	JARDIM NOSSA SENHORA AUXILIADORA	13075460	19-32913023;	CRP-SP 11852
CAPELINI & BEDUSCHI SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA INFANTIL	CAMPINAS	Ouro QC	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141		CRM-SP 74997
CLINICA FLOR DE LOTUS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA INFANTIL	CAMPINAS	Ouro QC	RUA GIL VICENTE 269	PARQUE TAQUARAL	13087030		CRP-SP 069685J
MARIA CRISTINA ROSEIRA NEVES	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA INFANTIL	CAMPINAS	Ouro QC	RUA MARLENE PIATO CONTE 813	PARQUE RESIDENCIAL COLINA DO SOL	13270540	19-38493009;	CRP-SP 72519
UBARI ESPACO DE PSICOLOGIA E SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA INFANTIL	CAMPINAS	Ouro QC	AVENIDA DOUTOR HEITOR PENTEADO 220	JARDIM NOSSA SENHORA AUXILIADORA	13075460	19-32913023;	CRP-SP 11852
PREPARO ASSISTENCIA MEDICA PSIQUIATRICA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	CAMPINAS	Ouro QC	RUA CAMARGO PAES 568	JARDIM GUANABARA	13073350	19-32343173;	CRM 24969
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	CAMPINAS	Ouro QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	CAMPINAS	Ouro QC	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	CAMPINAS	Ouro QC	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
HLMG PSICOLOGIA DO TRANSITO	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	CAMPINAS	Ouro QC	RUA LUIS GAMA 1293	BONFIM	13070717	19-33845696;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA AMERICANA 127	JARDIM NOVO CAMPOS ELISEOS	13050551	19-32275711;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CEPAR CENTRO PAULISTA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOM NERY 600	CENTRO	13270170	19-38296066;	CRM-SP
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
IPECC INST.DE PESQUISAS CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA CAMARGO PAES 311	JARDIM GUANABARA	13073350	19-32424077;19-32419351;	
MARCO ANTONIO PINOTTI RIBEIRO	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	CAMPINAS	Ouro QC	RUA SEBASTIAO DE SOUZA 205	CENTRO	13013173	19-32341304;	CRM-SP 67876
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
ADIL BARACAT SAMARA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141	19-32519731;19-32556731;	
CAPELINI & BEDUSCHI SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141		CRM-SP 74997
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
EDUARDO SILVA POLATO	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA LUIS GAMA 1116	JARDIM CHAPADAO	13070717	19-30328956;19-32411313;	CRM-SP 0000056994
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 394	NOVA CAMPINAS	13092108	19-37513794;19-37513770;19-37901200;19-37343000;	
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
JORGE GUENJI SASAKI	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	AVENIDA ANDRADE NEVES 707	CENTRO	13013161		CRM-SP 48198
RENATO NARDI PEDRO	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA PADRE ALMEIDA 310	CAMBUI	13025250	19-32943114;19-99624002;	
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
UNIDADE INTEGRADA DE UROLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	RUA DOUTOR QUIRINO 292	CENTRO	13015080	19-32376713;19-32340135;	
UROCLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	AVENIDA BARAO DE ITAPURA 950	BOTAFOGO	13020431	19-32366970;19-33654220;19-33654265;	
URODERMA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	CAMPINAS	Ouro QC	AVENIDA JOAO ERBOLATO 281	JARDIM CHAPADAO	13070070	19-32130231;19-32315014;19-32131749;	
CAPELINI & BEDUSCHI SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA PEDIATRICA	CAMPINAS	Ouro QC	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141		CRM-SP 74997
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
HOSPITAL VERA CRUZ	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
LUME NEFROLOGIA E DIALISE LTDA	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	AVENIDA DOUTOR HEITOR PENTEADO 2041	PARQUE TAQUARAL	13087000	19-37962800;	CRM-SP 1005187
NEFROCAMP NEFROLOGISTAS ASSOCIADOS	HEMODIALISE	HEMODIALISE	CAMPINAS	Ouro QC	RUA BARBOSA DA CUNHA 603	JARDIM GUANABARA	13073320	19-32120379;19-32430543;	CRM-SP 89089
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
HOSPITAL SAMARITANO DE CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	RUA ENGENHEIRO MONLEVADE 206	VILA JOAO JORGE	13041304	19-37361000;	
HOSPITAL SANTA TEREZA	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	RUA BERNARDINO DE CAMPOS 804	CENTRO	13010151	19-37334330;19-37334333;19-37334343;19-37334345;	CRM-SP 12770
HOSPITAL VERA CRUZ	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 394	NOVA CAMPINAS	13092108	19-37513794;19-37513770;19-37901200;19-37343000;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	CAMPINAS	Ouro QC	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL SANTA TEREZA	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	CAMPINAS	Ouro QC	RUA BERNARDINO DE CAMPOS 804	CENTRO	13010151	19-37334330;19-37334333;19-37334343;19-37334345;	CRM-SP 12770
HOSPITAL VERA CRUZ	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	CAMPINAS	Ouro QC	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	CAMPINAS	Ouro QC	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA PEDIATRICA	CAMPINAS	Ouro QC	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL SAMARITANO DE CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	CAMPINAS	Ouro QC	RUA ENGENHEIRO MONLEVADE 206	VILA JOAO JORGE	13041304	19-37361000;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	CAMPINAS	Ouro QC	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
HOSPITAL SAMARITANO DE CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	RUA ENGENHEIRO MONLEVADE 206	VILA JOAO JORGE	13041304	19-37361000;	
HOSPITAL SANTA TEREZA	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	RUA BERNARDINO DE CAMPOS 804	CENTRO	13010151	19-37334330;19-37334333;19-37334343;19-37334345;	CRM-SP 12770
HOSPITAL VERA CRUZ	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 394	NOVA CAMPINAS	13092108	19-37513794;19-37513770;19-37901200;19-37343000;	
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	CAMPINAS	Ouro QC	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
HOSPITAL VERA CRUZ	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE COLUNA VERTEBRAL	CAMPINAS	Ouro QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 394	NOVA CAMPINAS	13092108	19-37513794;19-37513770;19-37901200;19-37343000;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO CLINICO CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	AVENIDA DOUTOR HEITOR PENTEADO 660	JARDIM NOSSA SENHORA AUXILIADORA	13075460	19-32120421;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
HOSPITAL SAMARITANO DE CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	RUA ENGENHEIRO MONLEVADE 206	VILA JOAO JORGE	13041304	19-37361000;	
HOSPITAL SANTA TEREZA	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	RUA BERNARDINO DE CAMPOS 804	CENTRO	13010151	19-37334330;19-37334333;19-37334343;19-37334345;	CRM-SP 12770
HOSPITAL VERA CRUZ	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	CAMPINAS	Ouro QC	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	CAMPINAS	Ouro QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	CAMPINAS	Ouro QC	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	CAMPINAS	Ouro QC	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
HOSPITAL SAMARITANO DE CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	CAMPINAS	Ouro QC	RUA ENGENHEIRO MONLEVADE 206	VILA JOAO JORGE	13041304	19-37361000;	
