CETE CENTRO ESP DE TERAPIA E ESTIM	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
CENTRO DE ORTOP E FRATURAS VALINHOS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	AVENIDA AV ONZE DE AGOSTO 2035	VILA EMBARE	13276130	19-38696688;	CRM-SP
OC ORTOPEDIA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	RUA SALDANHA MARINHO 1222	BOTAFOGO	13013081	19-32320977;19-32320550;	
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
THIAGO DIAS MONTEIRO DA SILVA	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567		CRM-SP 118944
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CLINICA MEDICA OTONEURO	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	RUA SACRAMENTO 900	CENTRO	13010210	19-32325097;19-32320737;	CRM-SP 43702
CLINICA DE OTORRINOLARINGOLOGIA DO INSTITUTO PENIDO BURNIER	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	AVENIDA ANDRADE NEVES 611	CENTRO	13013160	19-37391020;	CRM-SP 61691
CLINICA DE SAUDE INTEGRADA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	AVENIDA BARAO DE ITAPURA 2137	JARDIM GUANABARA	13073300	19-32123255;19-32430411;	
JOSE GILBERTO SCANDIUCCI	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	RUA JOSE PAULINO 1747	VILA ITAPURA	13023102	19-32341194;19-33429971;19-33429972;19-32369918;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA PEDIATRICA	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CAMILA REBELO NICOLAU	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA LUIZ SPIANDORELLI NETO 60	LOTEAMENTO PAIQUERE	13271570	19-32992112;	CRM-SP 122809
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA MEDICA CARVALHO & NASSER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA LUIZ SPIANDORELLI NETO 30	LOTEAMENTO PAIQUERE	13271570	19-38712540;19-38497634;19-38716457;	
CLINICA MEDICA E DERMATOLOGICA AVANCADA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA ITALIA 274	JARDIM RIBEIRO	13270180	19-38496221;19-33274838;	
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
CLINICA MEDICA SANTANA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA ARMANDO FREDERICO RENGANESCHI 168	JARDIM CRISTINA	13054000	19-30321064;19-991837331;19-32733036;	CRM-SP 88160
DANILO CEREJA JABALI	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA AUFERIS DOMINGOS 55	CAMBUI	13025003	19-32542166;19-32542436;	CRM-SP 70771
FATIMA CRISTINA DE FREITAS WHITACKER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	RUA FREI MANOEL DA RESSURREICAO 526	JARDIM GUANABARA	13073221	19-32317742;19-32352025;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
DULCE CORREA MAMPRIM PILOTO	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	AVENIDA ANDRADE NEVES 699	CENTRO	13013161	19-21218044;	CRM-SP 39120
RUI ALMEIDA COATTI	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	RUA DUQUE DE CAXIAS 780	CENTRO	13015311	19-32343244;	CRM-SP 18459
CINARA DE OLIVEIRA JAMAL	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA PEDIATRICA	AVENIDA JOSE BONIFACIO 49	JARDIM FLAMBOYANT	13091140	19-33263488;19-997620888;	CRM-SP 79298
RUI ALMEIDA COATTI	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA PEDIATRICA	RUA DUQUE DE CAXIAS 780	CENTRO	13015311	19-32343244;	CRM-SP 18459
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA DE GASTROENTEROLOGIA E PROCTOLOGIA DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	RUA JOSE PAULINO 2223	VILA ITAPURA	13023102	19-32332844;19-32540952;	
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
CETE CENTRO ESP DE TERAPIA E ESTIM	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
KIKLOS SAUDE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA JOSE BONIFACIO 718	JARDIM FLAMBOYANT	13091140	19-33427910;	CRFA-SP 4436
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CLAUDIA HELENA CARBONI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 2358	CHACARA DA BARRA	13090723	19-32910246;	CRP-SP 28927
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ESPACO BAMBINI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
LUCIMARIA TAVARES RANGEL	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	RUA DOUTOR GUILHERME DA SILVA 450	CAMBUI	13025070		CRP-SP 684978
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
PREPARO ASSISTENCIA MEDICA PSIQUIATRICA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	RUA CAMARGO PAES 568	JARDIM GUANABARA	13073350	19-32343173;	CRM 24969
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
ADIL BARACAT SAMARA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141	19-32519731;19-32556731;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
UNIDADE INTEGRADA DE UROLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	RUA DOUTOR QUIRINO 292	CENTRO	13015080	19-32376713;19-32340135;	
UROCLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	AVENIDA BARAO DE ITAPURA 950	BOTAFOGO	13020431	19-32366970;19-33654220;19-33654265;	
URODERMA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	AVENIDA JOAO ERBOLATO 281	JARDIM CHAPADAO	13070070	19-32130231;19-32315014;19-32131749;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA PEDIATRICA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA GINECOLOGICA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA ORTOPEDICA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA ORTOPEDICA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA ORTOPEDICA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA ORTOPEDICA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
