MARCAL PORTO OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	VALINHOS	RUA JOHN KENNEDY 99	CENTRO	13280970	19-38763424;19-38766556;	
MC MENDES SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	VALINHOS	RUA TREZE DE MAIO 159	CENTRO	13270020	19-32442706;	
VER MAIS OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	VALINHOS	RUA DOM NERY 745	VILA EMBARE	13271170	11-69659446;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	ONCOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DA MAO	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CENTRO DE ORTOP E FRATURAS VALINHOS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DA MAO	VALINHOS	AVENIDA AV ONZE DE AGOSTO 2035	VILA EMBARE	13276130	19-38696688;	CRM-SP
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DA MAO	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DE PE E TORNOZELO	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DE QUADRIL	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DO JOELHO	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA - CIRURGIA DO OMBRO	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CETE CENTRO ESP DE TERAPIA E ESTIM	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
CENTRO DE ORTOP E FRATURAS VALINHOS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	AVENIDA AV ONZE DE AGOSTO 2035	VILA EMBARE	13276130	19-38696688;	CRM-SP
CLINICA DE FRATURAS E ORTOPEDIA VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	RUA ANTONIO VON ZUBEN 79	SANTA ROSA	13289060	19-38861868;19-38861870;	
MEDICINA NELSON FAIDIGA & FILHOS ASS EPP	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	RUA FERNANDO COSTA 858	CENTRO	13280000	19-38763020;19-38763045;	CRM-SP 30765
OC ORTOPEDIA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	RUA SALDANHA MARINHO 1222	BOTAFOGO	13013081	19-32320977;19-32320550;	
ORTO CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020431		
THIAGO DIAS MONTEIRO DA SILVA	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	VALINHOS	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 540	NOVA CAMPINAS	13092108		CRM-SP 118944
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CLINICA MEDICA OTONEURO	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	RUA SACRAMENTO 900	CENTRO	13010210	19-32325097;19-32320737;	CRM-SP 43702
CLINICA DE OTORRINOLARINGOLOGIA DO INSTITUTO PENIDO BURNIER	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	AVENIDA ANDRADE NEVES 611	CENTRO	13013160	19-37391020;	CRM-SP 61691
CLINICA DE SAUDE INTEGRADA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	AVENIDA INDEPENDENCIA 4760	JARDIM ITALIA	13280000	19-38467951;19-38467910;	
CLINICA MEIRELLES	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	AVENIDA INDEPENDENCIA 4727	CENTRO	13280000	19-38764542;19-38763545;19-38766140;	
JOSE GILBERTO SCANDIUCCI	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	VALINHOS	RUA JOSE PAULINO 1747	VILA ITAPURA	13023102	19-32341194;19-33429971;19-33429972;19-32369918;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA PEDIATRICA	VALINHOS	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CAMILA REBELO NICOLAU	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA LUIZ SPIANDORELLI NETO 60	LOTEAMENTO PAIQUERE	13271570	19-32992112;	CRM-SP 122809
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA MEDICA CARVALHO & NASSER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA LUIZ SPIANDORELLI NETO 30	LOTEAMENTO PAIQUERE	13271570	19-38712540;19-38497634;19-38716457;	
CLINICA MEDICA E DERMATOLOGICA AVANCADA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA ITALIA 274	JARDIM RIBEIRO	13270180	19-38496221;19-33274838;	
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
DANILO CEREJA JABALI	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA AUFERIS DOMINGOS 55	CAMBUI	13025003	19-32542166;19-32542436;	CRM-SP 70771
FATIMA CRISTINA DE FREITAS WHITACKER	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	VALINHOS	RUA FREI MANOEL DA RESSURREICAO 526	JARDIM GUANABARA	13073221	19-32317742;19-32352025;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
DULCE CORREA MAMPRIM PILOTO	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	VALINHOS	AVENIDA ANDRADE NEVES 699	CENTRO	13013161	19-21218044;	CRM-SP 39120
RUI ALMEIDA COATTI	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	VALINHOS	RUA DUQUE DE CAXIAS 780	CENTRO	13015311	19-32343244;	CRM-SP 18459
RUI ALMEIDA COATTI	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA PEDIATRICA	VALINHOS	RUA DUQUE DE CAXIAS 780	CENTRO	13015311	19-32343244;	CRM-SP 18459
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	VALINHOS	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA DE GASTROENTEROLOGIA E PROCTOLOGIA DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	VALINHOS	RUA JOSE PAULINO 2223	VILA ITAPURA	13023102	19-32332844;19-32540952;	
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	VALINHOS	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PROCTOLOGIA	VALINHOS	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
CETE CENTRO ESP DE TERAPIA E ESTIM	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
KIKLOS SAUDE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA JOSE BONIFACIO 718	JARDIM FLAMBOYANT	13091140	19-33427910;	CRFA-SP 4436
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CLAUDIA HELENA CARBONI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 2358	CHACARA DA BARRA	13090723	19-32910246;	CRP-SP 28927
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ENTRE SAUDE MENTAL E QUALIDADE DE VIDA	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA VICENTE ROTELLA 60	CENTRO	13280000	19-38362498;	
ESPACO BAMBINI	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
FISIOCLINICA VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA ANTONIO VON ZUBEN 433	CENTRO	13280000	19-38760131;	
LUCIMARIA TAVARES RANGEL	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA DOUTOR GUILHERME DA SILVA 450	CAMBUI	13025070		CRP-SP 684978
UNA TERAPIAS INTERDISCIPLINARES	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	VALINHOS	RUA JOAO GASPARINI 32	CENTRO	13280306		CRP-SP 06130927
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
PREPARO ASSISTENCIA MEDICA PSIQUIATRICA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	VALINHOS	RUA CAMARGO PAES 568	JARDIM GUANABARA	13073350	19-32343173;	CRM 24969
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	VALINHOS	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	VALINHOS	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ENTRE SAUDE MENTAL E QUALIDADE DE VIDA	CONSULTORIOS - CLINICAS - TERAPIAS	PSIQUIATRIA	VALINHOS	RUA VICENTE ROTELLA 60	CENTRO	13280000	19-38362498;	
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CEPAR CENTRO PAULISTA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	AVENIDA AV INDEPENDENCIA 4399	JARDIM ITALIA	13280000	19-38863897;19-38262661;	CRM-SP
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	VALINHOS	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
ADIL BARACAT SAMARA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141	19-32519731;19-32556731;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
MEDICINA NELSON FAIDIGA & FILHOS ASS EPP	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	RUA FERNANDO COSTA 858	CENTRO	13280000	19-38763020;19-38763045;	CRM-SP 30765
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
UNIDADE INTEGRADA DE UROLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	RUA DOUTOR QUIRINO 292	CENTRO	13015080	19-32376713;19-32340135;	
UROCLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	AVENIDA BARAO DE ITAPURA 950	BOTAFOGO	13020431	19-32366970;19-33654220;19-33654265;	
URODERMA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	VALINHOS	AVENIDA JOAO ERBOLATO 281	JARDIM CHAPADAO	13070070	19-32130231;19-32315014;19-32131749;	
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CARDIOLOGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA ADULTO	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CARDIACA PEDIATRICA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA CRANIO MAXILO FACIAL	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE CABECA E PESCOCO	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DE MAMA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA DO APARELHO DIGESTIVO	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA ORTOPEDICA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PEDIATRICA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA PLASTICA REPARADORA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - CIRURGIA VASCULAR	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CLINICA DE OLHOS S RASKIN	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	VALINHOS	AVENIDA BARAO DE ITAPURA 1050	BOTAFOGO	13020432	19-37373131;	
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
